                                                                09.04.2015 10:01
________________________________________________________________________________



Curve Name:
  PUL10 - minus baseline - 2deg per min, 6.82mg, 09.04.2015 10:01:19
  Performed 07.04.2015 19:03:11
Curve Values:
          Index              t             Ts          Value
            924            924         40.794              0
            935            935        41.1607              0
            946            946        41.5274              0
            957            957        41.8941              0
            968            968        42.2608              0
            979            979        42.6275              0
            990            990        42.9942              0
           1001           1001        43.3609              0
           1012           1012        43.7276              0
           1023           1023        44.0943              0
           1034           1034         44.461              0
           1045           1045        44.8277              0
           1056           1056        45.1944              0
           1067           1067        45.5611              0
           1078           1078        45.9278              0
           1089           1089        46.2945              0
           1100           1100        46.6613              0
           1111           1111         47.028              0
           1122           1122        47.3946              0
           1133           1133        47.7614              0
           1144           1144         48.128              0
           1155           1155        48.4948              0
           1166           1166        48.8615              0
           1177           1177        49.2282              0
           1188           1188        49.5949              0
           1199           1199        49.9616              0
           1210           1210        50.3283              0
           1221           1221         50.695              0
           1232           1232        51.0617              0
           1243           1243        51.4284              0
           1254           1254        51.7951              0
           1265           1265        52.1618              0
           1276           1276        52.5285              0
           1287           1287        52.8952              0
           1298           1298         53.262              0
           1309           1309        53.6287              0
           1320           1320        53.9954              0
           1331           1331        54.3621              0
           1342           1342        54.7288              0
           1353           1353        55.0955              0
           1364           1364        55.4622              0
           1375           1375        55.8289              0
           1386           1386        56.1956              0
           1397           1397        56.5623              0
           1408           1408        56.9291              0
           1419           1419        57.2958              0
           1430           1430        57.6625              0
           1441           1441        58.0292              0
           1452           1452         58.396              0
           1463           1463        58.7627              0
           1474           1474        59.1294              0
           1485           1485        59.4961              0
           1496           1496        59.8628              0
           1507           1507        60.2295              0
           1518           1518        60.5963              0
           1529           1529         60.963              0
           1540           1540        61.3297              0
           1551           1551        61.6965              0
           1562           1562        62.0631              0
           1573           1573        62.4299              0
           1584           1584        62.7966              0
           1595           1595        63.1633              0
           1606           1606        63.5301              0
           1617           1617        63.8968              0
           1628           1628        64.2635              0
           1639           1639        64.6302              0
           1650           1650         64.997              0
           1661           1661        65.3637              0
           1672           1672        65.7304              0
           1683           1683        66.0972              0
           1694           1694        66.4639              0
           1705           1705        66.8306              0
           1716           1716        67.1974              0
           1727           1727        67.5641              0
           1738           1738        67.9309              0
           1749           1749        68.2976              0
           1760           1760        68.6644              0
           1771           1771        69.0311              0
           1782           1782        69.3978              0
           1793           1793        69.7646              0
           1804           1804        70.1313   -0.000111207
           1815           1815         70.498    0.000258721
           1826           1826        70.8648     0.00127333
           1837           1837        71.2316     0.00192005
           1848           1848        71.5983     0.00183797
           1859           1859         71.965     0.00238236
           1870           1870        72.3318      0.0030732
           1881           1881        72.6986     0.00379516
           1892           1892        73.0653     0.00390868
           1903           1903        73.4321     0.00449299
           1914           1914        73.7988     0.00554714
           1925           1925        74.1656     0.00663633
           1936           1936        74.5324     0.00711382
           1947           1947        74.8991     0.00660611
           1958           1958        75.2658      0.0072872
           1969           1969        75.6326     0.00847038
           1980           1980        75.9994     0.00883443
           1991           1991        76.3662      0.0101353
           2002           2002        76.7329      0.0109459
           2013           2013        77.0997      0.0109102
           2024           2024        77.4665      0.0120148
           2035           2035        77.8333      0.0132444
           2046           2046        78.2001      0.0145206
           2057           2057        78.5668      0.0150496
           2068           2068        78.9336      0.0157794
           2079           2079        79.3004      0.0173375
           2090           2090        79.6672      0.0181399
           2101           2101         80.034      0.0187633
           2112           2112        80.4007      0.0194892
           2123           2123        80.7675      0.0203771
           2134           2134        81.1343      0.0222389
           2145           2145        81.5012      0.0236044
           2156           2156        81.8679      0.0240765
           2167           2167        82.2347      0.0254913
           2178           2178        82.6015      0.0262046
           2189           2189        82.9683      0.0273935
           2200           2200        83.3352      0.0295286
           2211           2211        83.7019        0.02982
           2222           2222        84.0688      0.0318337
           2233           2233        84.4356      0.0337008
           2244           2244        84.8024      0.0348492
           2255           2255        85.1692      0.0362539
           2266           2266         85.536      0.0380271
           2277           2277        85.9029      0.0407035
           2288           2288        86.2697      0.0419031
           2299           2299        86.6366      0.0436901
           2310           2310        87.0034      0.0456708
           2321           2321        87.3703      0.0481958
           2332           2332        87.7371       0.049727
           2343           2343         88.104      0.0523958
           2354           2354        88.4708      0.0539803
           2365           2365        88.8377      0.0563177
           2376           2376        89.2045      0.0586466
           2387           2387        89.5714      0.0617453
           2398           2398        89.9383      0.0639661
           2409           2409        90.3052      0.0670848
           2420           2420        90.6721      0.0697305
           2431           2431         91.039      0.0729256
           2442           2442        91.4059      0.0762767
           2453           2453        91.7728      0.0788827
           2464           2464        92.1397      0.0824891
           2475           2475        92.5066      0.0862858
           2486           2486        92.8735      0.0898882
           2497           2497        93.2405      0.0940327
           2508           2508        93.6075      0.0984868
           2519           2519        93.9744       0.101841
           2530           2530        94.3414       0.106656
           2541           2541        94.7083       0.110955
           2552           2552        95.0753       0.115775
           2563           2563        95.4423       0.120913
           2574           2574        95.8093       0.126453
           2585           2585        96.1763       0.131587
           2596           2596        96.5433       0.136814
           2607           2607        96.9103       0.142367
           2618           2618        97.2774       0.148889
           2629           2629        97.6445       0.155698
           2640           2640        98.0115       0.160667
           2651           2651        98.3786       0.167853
           2662           2662        98.7456       0.174644
           2673           2673        99.1127       0.181757
           2684           2684        99.4799       0.189404
           2695           2695         99.847        0.19784
           2706           2706        100.214       0.205901
           2717           2717        100.581       0.213837
           2728           2728        100.948        0.22257
           2739           2739        101.316       0.231741
           2750           2750        101.683       0.241292
           2761           2761         102.05       0.251127
           2772           2772        102.417       0.261094
           2783           2783        102.785       0.271408
           2794           2794        103.152       0.282675
           2805           2805        103.519       0.293407
           2816           2816        103.886       0.304998
           2827           2827        104.254       0.316813
           2838           2838        104.621       0.329518
           2849           2849        104.988       0.343134
           2860           2860        105.356       0.355996
           2871           2871        105.723       0.370402
           2882           2882        106.091       0.384582
           2893           2893        106.458       0.399223
           2904           2904        106.826       0.414825
           2915           2915        107.193       0.430217
           2926           2926        107.561       0.447422
           2937           2937        107.928       0.464916
           2948           2948        108.296        0.48211
           2959           2959        108.663       0.500631
           2970           2970        109.031       0.520052
           2981           2981        109.399       0.539834
           2992           2992        109.766       0.560392
           3003           3003        110.134        0.58117
           3014           3014        110.502       0.603123
           3025           3025         110.87       0.625414
           3036           3036        111.238       0.648717
           3047           3047        111.606        0.67285
           3058           3058        111.973       0.697956
           3069           3069        112.341       0.723994
           3080           3080        112.709       0.750114
           3091           3091        113.077       0.777998
           3102           3102        113.446       0.806165
           3113           3113        113.814       0.834954
           3124           3124        114.182       0.865886
           3135           3135         114.55       0.896826
           3146           3146        114.918       0.928028
           3157           3157        115.287       0.961153
           3168           3168        115.655       0.995515
           3179           3179        116.023        1.02943
           3190           3190        116.392        1.06515
           3201           3201         116.76        1.10222
           3212           3212        117.129        1.13944
           3223           3223        117.497        1.17859
           3234           3234        117.866         1.2179
           3245           3245        118.235        1.25757
           3256           3256        118.603        1.29841
           3267           3267        118.972        1.34033
           3278           3278        119.341        1.38453
           3289           3289         119.71        1.42825
           3300           3300        120.078        1.47162
           3311           3311        120.447        1.51693
           3322           3322        120.816        1.56141
           3333           3333        121.185        1.60735
           3344           3344        121.554        1.65354
           3355           3355        121.923        1.70055
           3366           3366        122.292        1.74781
           3377           3377        122.661        1.79509
           3388           3388         123.03        1.84175
           3399           3399        123.399        1.88838
           3410           3410        123.768        1.93539
           3421           3421        124.137        1.98154
           3432           3432        124.506        2.02731
           3443           3443        124.875         2.0739
           3454           3454        125.243        2.11812
           3465           3465        125.612        2.16156
           3476           3476        125.981        2.20394
           3487           3487         126.35        2.24504
           3498           3498        126.718        2.28521
           3509           3509        127.087        2.32352
           3520           3520        127.455        2.35949
           3531           3531        127.824        2.39481
           3542           3542        128.192        2.42697
           3553           3553         128.56        2.45718
           3564           3564        128.928        2.48541
           3575           3575        129.296        2.51065
           3586           3586        129.664         2.5351
           3597           3597        130.032        2.55596
           3608           3608          130.4        2.57381
           3619           3619        130.767        2.58954
           3630           3630        131.135        2.60118
           3641           3641        131.502        2.61181
           3652           3652        131.869         2.6194
           3663           3663        132.236        2.62198
           3674           3674        132.603        2.62433
           3685           3685         132.97        2.62302
           3696           3696        133.337        2.61916
           3707           3707        133.703        2.61187
           3718           3718         134.07        2.60272
           3729           3729        134.436        2.59163
           3740           3740        134.802        2.57774
           3751           3751        135.168        2.56085
           3762           3762        135.534        2.54239
           3773           3773          135.9        2.52203
           3784           3784        136.266        2.49994
           3795           3795        136.631        2.47589
           3806           3806        136.997        2.44962
           3817           3817        137.363        2.42279
           3828           3828        137.728         2.3941
           3839           3839        138.094        2.36455
           3850           3850        138.459        2.33373
           3861           3861        138.824        2.30096
           3872           3872         139.19        2.26773
           3883           3883        139.555         2.2332
           3894           3894         139.92        2.19827
           3905           3905        140.285        2.16303
           3916           3916         140.65        2.12726
           3927           3927        141.015         2.0914
           3938           3938        141.381        2.05376
           3949           3949        141.746        2.01739
           3960           3960        142.111        1.98012
           3971           3971        142.476        1.94226
           3982           3982        142.841        1.90541
           3993           3993        143.206        1.86718
           4004           4004        143.571        1.82974
           4015           4015        143.936        1.79247
           4026           4026        144.301        1.75503
           4037           4037        144.666        1.71768
           4048           4048        145.031        1.68042
           4059           4059        145.396        1.64369
           4070           4070        145.762        1.60769
           4081           4081        146.127        1.57144
           4092           4092        146.492        1.53667
           4103           4103        146.857        1.50032
           4114           4114        147.222        1.46529
           4125           4125        147.587        1.43014
           4136           4136        147.953         1.3967
           4147           4147        148.318        1.36221
           4158           4158        148.683        1.33003
           4169           4169        149.048        1.29702
           4180           4180        149.414        1.26447
           4191           4191        149.779        1.23305
           4202           4202        150.144         1.2015
           4213           4213         150.51        1.17092
           4224           4224        150.875        1.14054
           4235           4235         151.24        1.11088
           4246           4246        151.606        1.08183
           4257           4257        151.971        1.05407
           4268           4268        152.337        1.02583
           4279           4279        152.702       0.998678
           4290           4290        153.068       0.972265
           4301           4301        153.433       0.945387
           4312           4312        153.799        0.92002
           4323           4323        154.165       0.894582
           4334           4334         154.53       0.870565
           4345           4345        154.896       0.847289
           4356           4356        155.262       0.823224
           4367           4367        155.627       0.799248
           4378           4378        155.993       0.777161
           4389           4389        156.359       0.755244
           4400           4400        156.725       0.734101
           4411           4411         157.09       0.712814
           4422           4422        157.456       0.693137
           4433           4433        157.822       0.673506
           4444           4444        158.188       0.653295
           4455           4455        158.554       0.634112
           4466           4466         158.92       0.615967
           4477           4477        159.286       0.598416
           4488           4488        159.652       0.581734
           4499           4499        160.018       0.564566
           4510           4510        160.384       0.547164
           4521           4521         160.75        0.53018
           4532           4532        161.116       0.514977
           4543           4543        161.482       0.499939
           4554           4554        161.848       0.485333
           4565           4565        162.214       0.471405
           4576           4576         162.58       0.456341
           4587           4587        162.946       0.442239
           4598           4598        163.312       0.429529
           4609           4609        163.679       0.416938
           4620           4620        164.045       0.403426
           4631           4631        164.411       0.391341
           4642           4642        164.777       0.380321
           4653           4653        165.143       0.368822
           4664           4664         165.51       0.356596
           4675           4675        165.876       0.346021
           4686           4686        166.242       0.335789
           4697           4697        166.608       0.325461
           4708           4708        166.975        0.31531
           4719           4719        167.341       0.304998
           4730           4730        167.707       0.296311
           4741           4741        168.074       0.287573
           4752           4752         168.44       0.278653
           4763           4763        168.806       0.268833
           4774           4774        169.173       0.260606
           4785           4785        169.539       0.252595
           4796           4796        169.906       0.245204
           4807           4807        170.272       0.236806
           4818           4818        170.638       0.229416
           4829           4829        171.005       0.222662
           4840           4840        171.371       0.215728
           4851           4851        171.738        0.20752
           4862           4862        172.104       0.201568
           4873           4873         172.47       0.195546
           4884           4884        172.837       0.189334
           4895           4895        173.203       0.182234
           4906           4906         173.57       0.176795
           4917           4917        173.936       0.170428
           4928           4928        174.303       0.164305
           4939           4939        174.669       0.158712
           4950           4950        175.036       0.153544
           4961           4961        175.402       0.148384
           4972           4972        175.769       0.143974
           4983           4983        176.135       0.139299
           4994           4994        176.502       0.134253
           5005           5005        176.868       0.129575
           5016           5016        177.235       0.124556
           5027           5027        177.601       0.120003
           5038           5038        177.968       0.115172
           5049           5049        178.335       0.111706
           5060           5060        178.701       0.108029
           5071           5071        179.068       0.105682
           5082           5082        179.434       0.100824
           5093           5093        179.801      0.0963436
           5104           5104        180.167      0.0933553
           5115           5115        180.534       0.089305
           5126           5126        180.901      0.0858172
           5137           5137        181.267      0.0827633
           5148           5148        181.634      0.0791864
           5159           5159            182      0.0755187
           5170           5170        182.367      0.0733986
           5181           5181        182.734      0.0707693
           5192           5192          183.1      0.0676156
           5203           5203        183.467      0.0640433
           5214           5214        183.833      0.0616394
           5225           5225          184.2      0.0590044
           5236           5236        184.567      0.0566386
           5247           5247        184.933      0.0539634
           5258           5258          185.3      0.0521349
           5269           5269        185.666      0.0497151
           5280           5280        186.033      0.0475626
           5291           5291          186.4      0.0454416
           5302           5302        186.766      0.0428678
           5313           5313        187.133      0.0416704
           5324           5324          187.5      0.0397038
           5335           5335        187.866      0.0374538
           5346           5346        188.233      0.0346757
           5357           5357        188.599       0.033861
           5368           5368        188.966      0.0326424
           5379           5379        189.333      0.0306782
           5390           5390        189.699      0.0294453
           5401           5401        190.066      0.0292783
           5412           5412        190.433      0.0270008
           5423           5423        190.799      0.0251493
           5434           5434        191.166      0.0246696
           5445           5445        191.533      0.0225136
           5456           5456        191.899      0.0215255
           5467           5467        192.266      0.0208197
           5478           5478        192.633      0.0190465
           5489           5489        192.999      0.0171335
           5500           5500        193.366      0.0163462
           5511           5511        193.733      0.0150803
           5522           5522        194.099      0.0149392
           5533           5533        194.466      0.0132214
           5544           5544        194.833      0.0116466
           5555           5555        195.199       0.010835
           5566           5566        195.566      0.0109687
           5577           5577        195.933      0.0102106
           5588           5588        196.299     0.00895029
           5599           5599        196.666     0.00774068
           5610           5610        197.033     0.00754768
           5621           5621        197.399     0.00642318
           5632           5632        197.766     0.00579852
           5643           5643        198.133     0.00527346
           5654           5654        198.499     0.00466931
           5665           5665        198.866     0.00435531
           5676           5676        199.233     0.00293434
           5687           5687        199.599     0.00360274
           5698           5698        199.966     0.00225419
           5709           5709        200.333     0.00228441
           5720           5720        200.699     0.00233161
           5731           5731        201.066     0.00107121
           5742           5742        201.433    0.000367165
           5753           5753        201.799    0.000476718
           5764           5764        202.166    0.000986576
           5775           5775        202.533    0.000867426
           5786           5786        202.899    0.000549078
           5797           5797        203.266    0.000732839
           5808           5808        203.633    -0.00028801
           5819           5819        203.999    0.000292838
           5830           5830        204.366  -2.39611e-005
           5841           5841        204.733   -0.000546157
           5852           5852        205.099   -0.000863135
           5863           5863        205.466   7.37309e-005
           5874           5874        205.833   -0.000567317
           5885           5885        206.199    -0.00127172
           5896           5896        206.566    -0.00104445
           5907           5907        206.933   -0.000668347
           5918           5918        207.299   -0.000402451
           5929           5929        207.666    -0.00127864
           5940           5940        208.033   -0.000842392
           5951           5951          208.4   7.62343e-005
           5962           5962        208.766    0.000152409
           5973           5973        209.133   -0.000569522
           5984           5984          209.5   -0.000226259
           5995           5995        209.866              0
           6006           6006        210.233              0
           6017           6017          210.6              0
           6028           6028        210.966              0
           6039           6039        211.333              0
           6050           6050          211.7              0
           6061           6061        212.066              0
           6072           6072        212.433              0
           6083           6083          212.8              0
           6094           6094        213.166              0
           6105           6105        213.533              0
           6116           6116        213.899              0
           6127           6127        214.266              0
           6138           6138        214.633              0
           6149           6149        214.999              0
           6160           6160        215.366              0
           6171           6171        215.733              0
           6182           6182        216.099              0
           6193           6193        216.466              0
           6204           6204        216.832              0
           6215           6215        217.199              0
           6226           6226        217.565              0
           6237           6237        217.932              0
           6248           6248        218.299              0
           6259           6259        218.665              0
           6270           6270        219.032              0
           6281           6281        219.398              0
           6292           6292        219.765              0
           6303           6303        220.131              0
           6314           6314        220.497              0
           6325           6325        220.864              0
           6336           6336         221.23              0
           6347           6347        221.597              0
           6358           6358        221.963              0
           6369           6369        222.329              0
           6380           6380        222.696              0
           6391           6391        223.062              0
           6402           6402        223.428              0
           6413           6413        223.795              0
           6424           6424        224.161              0
           6435           6435        224.527              0
           6446           6446        224.893              0
           6457           6457        225.259              0
           6468           6468        225.625              0
           6479           6479        225.992              0
           6490           6490        226.357              0
           6501           6501        226.723              0
           6512           6512        227.089              0
           6523           6523        227.455              0
           6534           6534        227.821              0
           6545           6545        228.187              0
           6556           6556        228.554              0
           6567           6567         228.92              0
           6578           6578        229.286              0
           6589           6589        229.653              0
           6600           6600        230.019              0
           6611           6611        230.385              0
           6622           6622        230.752              0
           6633           6633        231.119              0
           6644           6644        231.485              0
           6655           6655        231.852              0
           6666           6666        232.219              0
           6677           6677        232.585              0
           6688           6688        232.952              0
           6699           6699        233.319              0
           6710           6710        233.686              0
           6721           6721        234.053              0
           6732           6732        234.419              0
           6743           6743        234.786              0
           6754           6754        235.153              0
           6765           6765         235.52              0
           6776           6776        235.887              0
           6787           6787        236.254              0
           6798           6798         236.62              0
           6809           6809        236.987              0
           6820           6820        237.354              0
           6831           6831        237.721              0
           6842           6842        238.088              0
           6853           6853        238.455              0
           6864           6864        238.822              0
           6875           6875        239.188              0
           6886           6886        239.555              0
           6897           6897        239.922              0
           6908           6908        240.289              0
           6919           6919        240.656              0
           6930           6930        241.023              0
           6941           6941         241.39              0
           6952           6952        241.757              0
           6963           6963        242.124              0
           6974           6974         242.49              0
           6985           6985        242.857              0
           6996           6996        243.224              0
           7007           7007        243.591              0
           7018           7018        243.958              0
           7029           7029        244.325              0
           7040           7040        244.692              0
           7051           7051        245.059              0
           7062           7062        245.426              0
           7073           7073        245.793              0
           7084           7084         246.16              0
           7095           7095        246.527              0
           7106           7106        246.894              0
           7117           7117        247.261              0
           7128           7128        247.628              0
           7139           7139        247.995              0
           7150           7150        248.362              0
           7161           7161        248.729              0
           7172           7172        249.096              0
           7183           7183        249.463              0
           7194           7194         249.83              0
           7205           7205        250.197              0
           7216           7216        250.565              0
           7227           7227        250.932              0
           7238           7238        251.299              0
           7249           7249        251.666              0
           7260           7260        252.033              0
           7271           7271          252.4              0
           7282           7282        252.767              0
           7293           7293        253.134              0
           7304           7304        253.501              0
           7315           7315        253.869              0
           7326           7326        254.236              0
           7337           7337        254.603              0
           7348           7348         254.97              0
           7359           7359        255.337              0
           7370           7370        255.704              0
           7381           7381        256.072              0
           7392           7392        256.439              0
           7403           7403        256.806              0
           7414           7414        257.173              0
           7425           7425         257.54              0
           7436           7436        257.907              0
           7447           7447        258.275              0
           7458           7458        258.642              0
           7469           7469        259.009              0
           7480           7480        259.376              0
           7491           7491        259.743              0
           7502           7502         260.11              0
           7513           7513        260.477              0
           7524           7524        260.844              0
           7535           7535        261.211              0
           7546           7546        261.579              0
           7557           7557        261.946              0
           7568           7568        262.313              0
           7579           7579         262.68              0
           7590           7590        263.047              0
           7601           7601        263.414              0
           7612           7612        263.781              0
           7623           7623        264.148              0
           7634           7634        264.515              0
           7645           7645        264.882              0
           7656           7656        265.249              0
           7667           7667        265.616              0
           7678           7678        265.983              0
           7689           7689         266.35              0
           7700           7700        266.717              0
           7711           7711        267.084              0
           7722           7722        267.451              0
           7733           7733        267.818              0
           7744           7744        268.185              0
           7755           7755        268.551              0
           7766           7766        268.918              0
           7777           7777        269.285              0
           7788           7788        269.652              0
           7799           7799        270.019              0
           7810           7810        270.386              0
           7821           7821        270.753              0
           7832           7832         271.12              0
           7843           7843        271.487              0
           7854           7854        271.854              0
           7865           7865        272.221              0
           7876           7876        272.588              0
           7887           7887        272.955              0
           7898           7898        273.322              0
           7909           7909        273.688              0
           7920           7920        274.055              0
           7931           7931        274.422              0
           7942           7942        274.789              0
           7953           7953        275.156              0
           7964           7964        275.523              0
           7975           7975         275.89              0
           7986           7986        276.257              0
           7997           7997        276.624              0
           8008           8008        276.991              0
           8019           8019        277.358              0
           8030           8030        277.725              0
           8041           8041        278.092              0
           8052           8052        278.459              0
           8063           8063        278.826              0
           8074           8074        279.193              0
           8085           8085         279.56              0
           8096           8096        279.927              0
           8107           8107        280.294              0
           8118           8118        280.661              0
           8129           8129        281.028              0
           8140           8140        281.396              0
           8151           8151        281.763              0
           8162           8162         282.13              0
           8173           8173        282.497              0
           8184           8184        282.864              0
           8195           8195        283.231              0
           8206           8206        283.598              0
           8217           8217        283.965              0
           8228           8228        284.332              0
           8239           8239        284.699              0
           8250           8250        285.066              0
           8261           8261        285.434              0
           8272           8272        285.801              0
           8283           8283        286.168              0
           8294           8294        286.535              0
           8305           8305        286.902              0
           8316           8316        287.269              0
           8327           8327        287.636              0
           8338           8338        288.003              0
           8349           8349        288.369              0
           8360           8360        288.737              0
           8371           8371        289.104              0
           8382           8382         289.47              0
           8393           8393        289.837              0
           8404           8404        290.205              0
           8415           8415        290.572              0
           8426           8426        290.939              0
           8437           8437        291.306              0
           8448           8448        291.673              0
           8459           8459        292.039              0
           8470           8470        292.406              0
           8481           8481        292.773              0
           8492           8492         293.14              0
           8503           8503        293.507              0
           8514           8514        293.874              0
           8525           8525        294.241              0
           8536           8536        294.608              0
           8547           8547        294.975              0
           8558           8558        295.342              0
           8569           8569        295.709              0
           8580           8580        296.076              0
           8591           8591        296.443              0
           8602           8602         296.81              0
           8613           8613        297.177              0
           8624           8624        297.542              0
           8635           8635        297.908              0
           8646           8646        298.274              0
           8657           8657        298.642              0
           8668           8668         299.01              0
           8679           8679        299.377              0
           8690           8690        299.743              0
           8701           8701         300.11              0
           8712           8712        300.477              0
           8723           8723        300.844              0
           8734           8734        301.211              0
           8745           8745        301.578              0
           8756           8756        301.945              0
           8767           8767        302.312              0
           8778           8778        302.679              0
           8789           8789        303.046              0
           8800           8800        303.413              0
           8811           8811        303.779              0
           8822           8822        304.146              0
           8833           8833        304.513              0
           8844           8844         304.88              0
           8855           8855        305.247              0
           8866           8866        305.614              0
           8877           8877        305.981              0
           8888           8888        306.348              0
           8899           8899        306.715              0
           8910           8910        307.081              0
           8921           8921        307.448              0
           8932           8932        307.815              0
           8943           8943        308.182              0
           8954           8954        308.549              0
           8965           8965        308.916              0
           8976           8976        309.283              0
           8987           8987        309.649              0
           8998           8998        310.016              0
           9009           9009        310.383              0
           9020           9020         310.75              0
           9031           9031        311.117              0
           9042           9042        311.484              0
           9053           9053        311.851              0
           9064           9064        312.217              0
           9075           9075        312.584              0
           9086           9086        312.951              0
           9097           9097        313.318              0
           9108           9108        313.684              0
           9119           9119        314.051              0
           9130           9130        314.418              0
           9141           9141        314.785              0
           9152           9152        315.152              0
           9163           9163        315.519              0
           9174           9174        315.885              0
           9185           9185        316.252              0
           9196           9196        316.619              0
           9207           9207        316.985              0
           9218           9218        317.352              0
           9229           9229        317.719              0
           9240           9240        318.086              0
           9251           9251        318.453              0
           9262           9262         318.82              0
           9273           9273        319.187              0
           9284           9284        319.554              0
           9295           9295         319.92              0
           9306           9306        320.287              0
           9317           9317        320.654              0
           9328           9328        321.021              0
           9339           9339        321.388              0
           9350           9350        321.754              0
           9361           9361        322.121              0
           9372           9372        322.488              0
           9383           9383        322.855              0
           9394           9394        323.222              0
           9405           9405        323.588              0
           9416           9416        323.955              0
           9427           9427        324.322              0
           9438           9438        324.689              0
           9449           9449        325.056              0
           9460           9460        325.421              0
           9471           9471        325.787              0
           9482           9482        326.154              0
           9493           9493         326.52              0
           9504           9504        326.886              0
           9515           9515        327.253              0
           9526           9526        327.619              0
           9537           9537        327.986              0
           9548           9548        328.353              0
           9559           9559         328.72              0
           9570           9570        329.086              0
           9581           9581        329.452              0
           9592           9592        329.817              0
           9603           9603        330.183              0
           9614           9614        330.551              0
           9625           9625        330.918              0
           9636           9636        331.284              0
           9647           9647        331.649              0
           9658           9658        332.015              0
           9669           9669        332.382              0
           9680           9680        332.748              0
           9691           9691        333.114              0
           9702           9702         333.48              0
           9713           9713        333.847              0
           9724           9724        334.213              0
           9735           9735        334.579              0
           9746           9746        334.946              0
           9757           9757        335.312              0
           9768           9768        335.678              0
           9779           9779        336.044              0
           9790           9790        336.411              0
           9801           9801        336.777              0
           9812           9812        337.144              0
           9823           9823         337.51              0
           9834           9834        337.876              0
           9845           9845        338.243              0
           9856           9856        338.609              0
           9867           9867        338.975              0
           9878           9878        339.342              0
           9889           9889        339.708              0
           9900           9900        340.074              0
           9911           9911         340.44              0
           9922           9922        340.806              0
           9933           9933        341.172              0
           9944           9944         341.54              0
           9955           9955        341.907              0
           9966           9966        342.274              0
           9977           9977        342.641              0
           9988           9988        343.008              0
           9999           9999        343.374              0
          10010          10010         343.74              0
          10021          10021        344.106              0
          10032          10032        344.471              0
          10043          10043        344.838              0
          10054          10054        345.204              0
          10065          10065         345.57              0
          10076          10076        345.936              0
          10087          10087        346.302              0
          10098          10098         346.67              0
          10109          10109        347.036              0
          10120          10120        347.402              0
          10131          10131        347.769              0
          10142          10142        348.135              0
          10153          10153        348.502              0
          10164          10164         348.87              0
          10175          10175        349.236              0
          10186          10186        349.601              0
          10197          10197        349.966              0




________________________________________________________________________________
Not signed                                                        STARe SW 13.00
