          Index              t             Ts          Value
            960            960         9.9614              0
            966            966        10.4613              0
            972            972        10.9612              0
            978            978         11.461              0
            984            984        11.9609              0
            990            990        12.4608              0
            996            996        12.9606              0
           1002           1002        13.4605              0
           1008           1008        13.9603              0
           1014           1014        14.4602              0
           1020           1020        14.9601              0
           1026           1026          15.46              0
           1032           1032        15.9599              0
           1038           1038        16.4597              0
           1044           1044        16.9596              0
           1050           1050        17.4594              0
           1056           1056        17.9593              0
           1062           1062        18.4592              0
           1068           1068         18.959              0
           1074           1074        19.4589              0
           1080           1080        19.9588              0
           1086           1086        20.4586              0
           1092           1092        20.9585              0
           1098           1098        21.4583              0
           1104           1104        21.9582              0
           1110           1110        22.4581              0
           1116           1116        22.9579              0
           1122           1122        23.4578              0
           1128           1128        23.9576              0
           1134           1134        24.4575              0
           1140           1140        24.9574              0
           1146           1146        25.4572              0
           1152           1152        25.9571              0
           1158           1158        26.4569              0
           1164           1164        26.9568              0
           1170           1170        27.4567              0
           1176           1176        27.9565              0
           1182           1182        28.4564              0
           1188           1188        28.9563              0
           1194           1194        29.4561              0
           1200           1200         29.956              0
           1206           1206        30.4558              0
           1212           1212        30.9557              0
           1218           1218        31.4556              0
           1224           1224        31.9554              0
           1230           1230        32.4553              0
           1236           1236        32.9552              0
           1242           1242        33.4551              0
           1248           1248        33.9549              0
           1254           1254        34.4547              0
           1260           1260        34.9546              0
           1266           1266        35.4545              0
           1272           1272        35.9544              0
           1278           1278        36.4542              0
           1284           1284        36.9541              0
           1290           1290         37.454              0
           1296           1296        37.9538              0
           1302           1302        38.4537              0
           1308           1308        38.9536              0
           1314           1314        39.4535              0
           1320           1320        39.9533              0
           1326           1326        40.4532              0
           1332           1332        40.9531              0
           1338           1338        41.4529              0
           1344           1344        41.9528              0
           1350           1350        42.4527              0
           1356           1356        42.9526              0
           1362           1362        43.4524              0
           1368           1368        43.9523              0
           1374           1374        44.4521              0
           1380           1380         44.952              0
           1386           1386        45.4519              0
           1392           1392        45.9518              0
           1398           1398        46.4517              0
           1404           1404        46.9515              0
           1410           1410        47.4514              0
           1416           1416        47.9513              0
           1422           1422        48.4512              0
           1428           1428         48.951              0
           1434           1434        49.4509              0
           1440           1440        49.9508              0
           1446           1446        50.4506              0
           1452           1452        50.9505              0
           1458           1458        51.4504              0
           1464           1464        51.9503              0
           1470           1470        52.4502              0
           1476           1476        52.9501              0
           1482           1482          53.45              0
           1488           1488        53.9499              0
           1494           1494        54.4497              0
           1500           1500        54.9496              0
           1506           1506        55.4496              0
           1512           1512        55.9495              0
           1518           1518        56.4494              0
           1524           1524        56.9493              0
           1530           1530        57.4492              0
           1536           1536        57.9491              0
           1542           1542         58.449              0
           1548           1548        58.9489              0
           1554           1554        59.4488              0
           1560           1560        59.9487              0
           1566           1566        60.4487              0
           1572           1572        60.9486              0
           1578           1578        61.4485              0
           1584           1584        61.9484              0
           1590           1590        62.4483              0
           1596           1596        62.9483              0
           1602           1602        63.4482              0
           1608           1608        63.9482              0
           1614           1614        64.4482              0
           1620           1620        64.9482              0
           1626           1626        65.4481              0
           1632           1632         65.948              0
           1638           1638         66.448              0
           1644           1644         66.948              0
           1650           1650         67.448              0
           1656           1656         67.948              0
           1662           1662        68.4479              0
           1668           1668        68.9479              0
           1674           1674        69.4479              0
           1680           1680        69.9479              0
           1686           1686        70.4479              0
           1692           1692        70.9479              0
           1698           1698        71.4479              0
           1704           1704        71.9479              0
           1710           1710        72.4479              0
           1716           1716        72.9479              0
           1722           1722         73.448              0
           1728           1728         73.948              0
           1734           1734        74.4481              0
           1740           1740        74.9481              0
           1746           1746        75.4481              0
           1752           1752        75.9482              0
           1758           1758        76.4482              0
           1764           1764        76.9483              0
           1770           1770        77.4484              0
           1776           1776        77.9484              0
           1782           1782        78.4485              0
           1788           1788        78.9486              0
           1794           1794        79.4487              0
           1800           1800        79.9488  -1.07288e-006
           1806           1806        80.4489     9.799e-005
           1812           1812         80.949   -0.000561833
           1818           1818        81.4491     -0.0012188
           1824           1824        81.9492    -0.00179315
           1830           1830        82.4494    -0.00209892
           1836           1836        82.9495    -0.00220728
           1842           1842        83.4497    -0.00250649
           1848           1848        83.9498     -0.0028832
           1854           1854          84.45    -0.00375485
           1860           1860        84.9502    -0.00290942
           1866           1866        85.4504     -0.0023191
           1872           1872        85.9506    -0.00231373
           1878           1878        86.4507    -0.00276494
           1884           1884         86.951    -0.00199199
           1890           1890        87.4512    -0.00160658
           1896           1896        87.9514    -0.00182343
           1902           1902        88.4516     -0.0018152
           1908           1908        88.9519    -0.00100887
           1914           1914        89.4521   -0.000131249
           1920           1920        89.9524   9.87053e-005
           1926           1926        90.4526     0.00113797
           1932           1932        90.9529     0.00233543
           1938           1938        91.4532     0.00312626
           1944           1944        91.9535     0.00407338
           1950           1950        92.4538     0.00560844
           1956           1956        92.9542     0.00739312
           1962           1962        93.4545     0.00923252
           1968           1968        93.9549      0.0108757
           1974           1974        94.4552      0.0122483
           1980           1980        94.9556      0.0150906
           1986           1986         95.456      0.0173858
           1992           1992        95.9564      0.0197552
           1998           1998        96.4568      0.0230511
           2004           2004        96.9573      0.0270626
           2010           2010        97.4578      0.0307103
           2016           2016        97.9583      0.0344213
           2022           2022        98.4588      0.0384868
           2028           2028        98.9593      0.0428475
           2034           2034        99.4598      0.0475618
           2040           2040        99.9604      0.0531464
           2046           2046        100.461      0.0588921
           2052           2052        100.962      0.0655339
           2058           2058        101.462      0.0719259
           2064           2064        101.963      0.0795075
           2070           2070        102.464      0.0868806
           2076           2076        102.964      0.0951463
           2082           2082        103.465       0.104832
           2088           2088        103.966       0.113258
           2094           2094        104.467       0.122809
           2100           2100        104.968       0.133474
           2106           2106        105.468       0.144262
           2112           2112        105.969       0.155699
           2118           2118         106.47       0.168834
           2124           2124        106.971       0.182676
           2130           2130        107.472       0.196657
           2136           2136        107.973       0.211223
           2142           2142        108.475       0.226859
           2148           2148        108.976       0.243049
           2154           2154        109.477       0.260374
           2160           2160        109.978       0.278593
           2166           2166        110.479       0.297204
           2172           2172        110.981       0.317409
           2178           2178        111.482       0.339069
           2184           2184        111.984       0.362048
           2190           2190        112.485        0.38564
           2196           2196        112.987       0.410177
           2202           2202        113.488       0.436174
           2208           2208         113.99        0.46291
           2214           2214        114.492       0.490945
           2220           2220        114.993       0.520306
           2226           2226        115.495       0.551381
           2232           2232        115.997        0.58444
           2238           2238        116.499       0.619385
           2244           2244        117.001       0.655539
           2250           2250        117.504       0.692859
           2256           2256        118.006       0.732156
           2262           2262        118.508       0.773888
           2268           2268        119.011       0.816206
           2274           2274        119.513       0.861222
           2280           2280        120.016       0.908887
           2286           2286        120.519       0.958308
           2292           2292        121.022        1.01017
           2298           2298        121.525         1.0642
           2304           2304        122.028        1.11958
           2310           2310        122.531        1.17792
           2316           2316        123.034        1.23865
           2322           2322        123.537        1.30246
           2328           2328        124.041        1.36829
           2334           2334        124.545        1.43733
           2340           2340        125.049        1.50994
           2346           2346        125.553        1.58656
           2352           2352        126.057        1.66526
           2358           2358        126.561        1.74622
           2364           2364        127.065        1.83084
           2370           2370         127.57        1.91894
           2376           2376        128.075        2.01015
           2382           2382         128.58        2.10548
           2388           2388        129.085        2.20426
           2394           2394         129.59         2.3072
           2400           2400        130.096        2.41399
           2406           2406        130.601        2.52422
           2412           2412        131.107        2.63803
           2418           2418        131.613        2.75611
           2424           2424        132.119        2.87877
           2430           2430        132.626        3.00575
           2436           2436        133.132        3.13745
           2442           2442        133.639        3.27274
           2448           2448        134.146        3.41146
           2454           2454        134.653          3.555
           2460           2460        135.161        3.70301
           2466           2466        135.669        3.85408
           2472           2472        136.176        4.00865
           2478           2478        136.684        4.16622
           2484           2484        137.192        4.32809
           2490           2490        137.701         4.4942
           2496           2496        138.209        4.66507
           2502           2502        138.718        4.83865
           2508           2508        139.227        5.01308
           2514           2514        139.735         5.1894
           2520           2520        140.244        5.36874
           2526           2526        140.753        5.54938
           2532           2532        141.262        5.73087
           2538           2538        141.772        5.91395
           2544           2544        142.281         6.0961
           2550           2550         142.79        6.27804
           2556           2556        143.299        6.45892
           2562           2562        143.808        6.63791
           2568           2568        144.317        6.81421
           2574           2574        144.826        6.98671
           2580           2580        145.334        7.15659
           2586           2586        145.842        7.32058
           2592           2592        146.351         7.4791
           2598           2598        146.858        7.63159
           2604           2604        147.366        7.77651
           2610           2610        147.873         7.9157
           2616           2616         148.38        8.04477
           2622           2622        148.886        8.16626
           2628           2628        149.392        8.27757
           2634           2634        149.897        8.37733
           2640           2640        150.402        8.46854
           2646           2646        150.907        8.54556
           2652           2652         151.41        8.61201
           2658           2658        151.914        8.66687
           2664           2664        152.416        8.70982
           2670           2670        152.919        8.74115
           2676           2676         153.42        8.76165
           2682           2682        153.921        8.76948
           2688           2688        154.422         8.7655
           2694           2694        154.922        8.74809
           2700           2700        155.421        8.71986
           2706           2706         155.92        8.68128
           2712           2712        156.418        8.63304
           2718           2718        156.916        8.57603
           2724           2724        157.414        8.50723
           2730           2730        157.911        8.43073
           2736           2736        158.408        8.34465
           2742           2742        158.904        8.25101
           2748           2748          159.4        8.14991
           2754           2754        159.895        8.04319
           2760           2760        160.391         7.9292
           2766           2766        160.886        7.81005
           2772           2772         161.38        7.68517
           2778           2778        161.875        7.55591
           2784           2784        162.369        7.42372
           2790           2790        162.864        7.28792
           2796           2796        163.358        7.14805
           2802           2802        163.852        7.00427
           2808           2808        164.345        6.85753
           2814           2814        164.839         6.7066
           2820           2820        165.332        6.55825
           2826           2826        165.826        6.40816
           2832           2832        166.319        6.25808
           2838           2838        166.813         6.1078
           2844           2844        167.306        5.95616
           2850           2850          167.8        5.80544
           2856           2856        168.293        5.65392
           2862           2862        168.787        5.50327
           2868           2868         169.28        5.35294
           2874           2874        169.773        5.20346
           2880           2880        170.267        5.05547
           2886           2886        170.761        4.90963
           2892           2892        171.254        4.76531
           2898           2898        171.748        4.62239
           2904           2904        172.242        4.48177
           2910           2910        172.736        4.34476
           2916           2916         173.23         4.2088
           2922           2922        173.724        4.07377
           2928           2928        174.218        3.94052
           2934           2934        174.713        3.80929
           2940           2940        175.207        3.68155
           2946           2946        175.702        3.55674
           2952           2952        176.197          3.436
           2958           2958        176.691         3.3175
           2964           2964        177.186        3.20148
           2970           2970        177.681        3.08751
           2976           2976        178.177        2.97587
           2982           2982        178.672        2.86711
           2988           2988        179.167        2.76173
           2994           2994        179.663        2.65904
           3000           3000        180.159        2.55919
           3006           3006        180.654        2.46253
           3012           3012         181.15        2.36777
           3018           3018        181.646         2.2763
           3024           3024        182.143        2.18696
           3030           3030        182.639        2.09994
           3036           3036        183.135        2.01539
           3042           3042        183.632        1.93362
           3048           3048        184.129        1.85565
           3054           3054        184.625        1.77881
           3060           3060        185.122        1.70365
           3066           3066        185.619        1.63182
           3072           3072        186.116        1.56276
           3078           3078        186.613        1.49589
           3084           3084        187.111        1.43139
           3090           3090        187.608        1.36936
           3096           3096        188.106         1.3083
           3102           3102        188.603        1.25007
           3108           3108        189.101        1.19385
           3114           3114        189.598        1.13891
           3120           3120        190.096        1.08715
           3126           3126        190.594          1.037
           3132           3132        191.092       0.988375
           3138           3138         191.59       0.941884
           3144           3144        192.089        0.89738
           3150           3150        192.587       0.855189
           3156           3156        193.085       0.813994
           3162           3162        193.584       0.776176
           3168           3168        194.082       0.737136
           3174           3174        194.581       0.698867
           3180           3180        195.079       0.664194
           3186           3186        195.578       0.630874
           3192           3192        196.077       0.598448
           3198           3198        196.576       0.567388
           3204           3204        197.074       0.538324
           3210           3210        197.573        0.51114
           3216           3216        198.072       0.484858
           3222           3222        198.571       0.458371
           3228           3228         199.07       0.433875
           3234           3234         199.57        0.41068
           3240           3240        200.069       0.389002
           3246           3246        200.568       0.368569
           3252           3252        201.067       0.348194
           3258           3258        201.567       0.328641
           3264           3264        202.066       0.309753
           3270           3270        202.565       0.291911
           3276           3276        203.065       0.274958
           3282           3282        203.564       0.260017
           3288           3288        204.064       0.244989
           3294           3294        204.563       0.230186
           3300           3300        205.063       0.215224
           3306           3306        205.562       0.201893
           3312           3312        206.062       0.189284
           3318           3318        206.561       0.177181
           3324           3324        207.061       0.166215
           3330           3330         207.56       0.155937
           3336           3336         208.06       0.145702
           3342           3342         208.56       0.136022
           3348           3348        209.059       0.126671
           3354           3354        209.559       0.117658
           3360           3360        210.059       0.109862
           3366           3366        210.559       0.100635
           3372           3372        211.058      0.0911458
           3378           3378        211.558      0.0832356
           3384           3384        212.058      0.0760365
           3390           3390        212.557      0.0693045
           3396           3396        213.057      0.0627428
           3402           3402        213.557      0.0560263
           3408           3408        214.057      0.0495583
           3414           3414        214.556      0.0437508
           3420           3420        215.056      0.0386515
           3426           3426        215.556      0.0335099
           3432           3432        216.056       0.029151
           3438           3438        216.556      0.0252897
           3444           3444        217.055      0.0207949
           3450           3450        217.555      0.0167524
           3456           3456        218.055       0.013611
           3462           3462        218.555      0.0107844
           3468           3468        219.055     0.00898325
           3474           3474        219.555     0.00651598
           3480           3480        220.054     0.00394773
           3486           3486        220.554     0.00263357
           3492           3492        221.054    0.000825882
           3498           3498        221.554    0.000189066
           3504           3504        222.054   6.60419e-005
           3510           3510        222.554    -0.00180066
           3516           3516        223.054    -0.00254703
           3522           3522        223.554    -0.00235415
           3528           3528        224.053    -0.00243914
           3534           3534        224.553    -0.00222898
           3540           3540        225.053    -0.00130498
           3546           3546        225.553   -0.000679493
           3552           3552        226.053    0.000788331
           3558           3558        226.553     0.00193727
           3564           3564        227.053     0.00237358
           3570           3570        227.553     0.00185502
           3576           3576        228.052     0.00163877
           3582           3582        228.552     0.00135767
           3588           3588        229.052      0.0017904
           3594           3594        229.552    0.000981688
           3600           3600        230.052   -5.3525e-005
           3606           3606        230.551              0
           3612           3612        231.051              0
           3618           3618        231.551              0
           3624           3624         232.05              0
           3630           3630         232.55              0
           3636           3636        233.049              0
           3642           3642        233.549              0
           3648           3648        234.048              0
           3654           3654        234.547              0
           3660           3660        235.046              0
           3666           3666        235.545              0
           3672           3672        236.044              0
           3678           3678        236.543              0
           3684           3684        237.041              0
           3690           3690         237.54              0
           3696           3696        238.038              0
           3702           3702        238.536              0
           3708           3708        239.034              0
           3714           3714        239.531              0
           3720           3720        240.029              0
           3726           3726        240.526              0
           3732           3732        241.022              0
           3738           3738        241.519              0
           3744           3744        242.015              0
           3750           3750        242.511              0
           3756           3756        243.007              0
           3762           3762        243.503              0
           3768           3768        243.998              0
           3774           3774        244.494              0
           3780           3780        244.989              0
           3786           3786        245.485              0
           3792           3792         245.98              0
           3798           3798        246.476              0
           3804           3804        246.973              0
           3810           3810        247.469              0
           3816           3816        247.966              0
           3822           3822        248.463              0
           3828           3828        248.961              0
           3834           3834        249.458              0
           3840           3840        249.956              0
           3846           3846        250.455              0
           3852           3852        250.953              0
           3858           3858        251.453              0
           3864           3864        251.952              0
           3870           3870        252.452              0
           3876           3876        252.951              0
           3882           3882        253.452              0
           3888           3888        253.952              0
           3894           3894        254.452              0
           3900           3900        254.953              0
           3906           3906        255.454              0
           3912           3912        255.955              0
           3918           3918        256.456              0
           3924           3924        256.958              0
           3930           3930        257.459              0
           3936           3936         257.96              0
           3942           3942        258.462              0
           3948           3948        258.963              0
           3954           3954        259.465              0
           3960           3960        259.966              0
           3966           3966        260.468              0
           3972           3972         260.97              0
           3978           3978        261.471              0
           3984           3984        261.973              0
           3990           3990        262.474              0
           3996           3996        262.976              0
           4002           4002        263.478              0
           4008           4008         263.98              0
           4014           4014        264.482              0
           4020           4020        264.984              0
           4026           4026        265.487              0
           4032           4032        265.989              0
           4038           4038        266.491              0
           4044           4044        266.993              0
           4050           4050        267.496              0
           4056           4056        267.998              0
           4062           4062        268.501              0
           4068           4068        269.003              0
           4074           4074        269.506              0
           4080           4080        270.008              0
           4086           4086        270.511              0
           4092           4092        271.014              0
           4098           4098        271.516              0
           4104           4104        272.019              0
           4110           4110        272.522              0
           4116           4116        273.024              0
           4122           4122        273.527              0
           4128           4128         274.03              0
           4134           4134        274.533              0
           4140           4140        275.035              0
           4146           4146        275.538              0
           4152           4152         276.04              0
           4158           4158        276.543              0
           4164           4164        277.045              0
           4170           4170        277.547              0
           4176           4176        278.049              0
           4182           4182        278.551              0
           4188           4188        279.053              0
           4194           4194        279.555              0
           4200           4200        280.057              0
           4206           4206        280.559              0
           4212           4212        281.061              0
           4218           4218        281.562              0
           4224           4224        282.064              0
           4230           4230        282.565              0
           4236           4236        283.066              0
           4242           4242        283.568              0
           4248           4248        284.069              0
           4254           4254         284.57              0
           4260           4260        285.071              0
           4266           4266        285.572              0
           4272           4272        286.072              0
           4278           4278        286.573              0
           4284           4284        287.074              0
           4290           4290        287.575              0
           4296           4296        288.075              0
           4302           4302        288.576              0
           4308           4308        289.077              0
           4314           4314        289.578              0
           4320           4320        290.078              0
           4326           4326        290.579              0
           4332           4332         291.08              0
           4338           4338        291.581              0
           4344           4344        292.081              0
           4350           4350        292.582              0
           4356           4356        293.083              0
           4362           4362        293.584              0
           4368           4368        294.085              0
           4374           4374        294.586              0
           4380           4380        295.087              0
           4386           4386        295.588              0
           4392           4392        296.089              0
           4398           4398         296.59              0
           4404           4404        297.091              0
           4410           4410        297.593              0
           4416           4416        298.094              0
           4422           4422        298.595              0
           4428           4428        299.096              0
           4434           4434        299.597              0
           4440           4440        300.099              0
           4446           4446          300.6              0
           4452           4452        301.102              0
           4458           4458        301.603              0
           4464           4464        302.104              0
           4470           4470        302.605              0
           4476           4476        303.107              0
           4482           4482        303.608              0
           4488           4488        304.109              0
           4494           4494        304.611              0
           4500           4500        305.104              0
           4506           4506        305.601              0
           4512           4512        306.105              0
           4518           4518        306.608              0
           4524           4524        307.111              0
           4530           4530        307.613              0
           4536           4536        308.102              0
           4542           4542        308.579              0
           4548           4548        309.082              0
           4554           4554        309.595              0
           4560           4560        310.099              0
           4566           4566        310.604              0
           4572           4572        311.097              0
           4578           4578          311.6              0
           4584           4584        312.106              0
           4590           4590         312.61              0
           4596           4596        313.113              0
           4602           4602        313.616              0
           4608           4608        314.119              0
           4614           4614        314.621              0
           4620           4620        315.123              0
           4626           4626        315.618              0
           4632           4632        316.112              0
           4638           4638        316.616              0
           4644           4644         317.12              0
           4650           4650        317.623              0
           4656           4656        318.125              0
           4662           4662        318.619              0
           4668           4668        319.122              0
           4674           4674        319.625              0
           4680           4680        320.128              0
           4686           4686        320.624              0
           4692           4692        321.122              0
           4698           4698        321.626              0
           4704           4704        322.129              0
           4710           4710        322.631              0
           4716           4716         323.13              0
           4722           4722        323.632              0
           4728           4728        324.129              0
           4734           4734        324.631              0
           4740           4740        325.131              0
           4746           4746        325.632              0
           4752           4752        326.121              0
           4758           4758        326.625              0
           4764           4764        327.127              0
           4770           4770        327.627              0
           4776           4776        328.126              0
           4782           4782        328.625              0
           4788           4788        329.123              0
           4794           4794        329.623              0
           4800           4800        330.123              0
           4806           4806        330.624              0
           4812           4812        331.125              0
           4818           4818        331.626              0
           4824           4824        332.126              0
           4830           4830        332.626              0
           4836           4836        333.126              0
           4842           4842        333.625              0
           4848           4848        334.125              0
           4854           4854        334.626              0
           4860           4860        335.126              0
           4866           4866        335.629              0
           4872           4872        336.126              0
           4878           4878        336.627              0
           4884           4884        337.124              0
           4890           4890        337.616              0
           4896           4896        338.109              0
           4902           4902        338.605              0
           4908           4908        339.109              0
           4914           4914        339.612              0
           4920           4920        340.112              0
           4926           4926        340.611              0
           4932           4932        341.108              0
           4938           4938        341.606              0
           4944           4944        342.104              0
           4950           4950        342.602              0
           4956           4956          343.1              0
           4962           4962        343.598              0
           4968           4968        344.096              0
           4974           4974        344.594              0
           4980           4980        345.093              0
           4986           4986        345.591              0
           4992           4992         346.09              0
           4998           4998        346.588              0
           5004           5004        347.086              0
           5010           5010        347.584              0
           5016           5016        348.082              0
           5022           5022        348.581              0
           5028           5028         349.08              0
           5034           5034        349.579              0
           5040           5040        350.079              0
